biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,4.972792065202841,0,PD,2018-Q3,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
6.8475e-5,NA,NA,4.972792065202841,0.0013769930273005875,PD,2018-Q3,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,0,2,4.972792065202841,0,PD,2018-Q3,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous
0.022690866,NA,NA,4.972792065202841,0.4563003178592475,PD,2018-Q3,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.3131049333333333,NA,NA,4.972792065202841,26.40578805861998,PD,2018-Q3,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,4.972792065202841,0,PD,2018-Q3,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.00920604,NA,NA,3.529430249,0.2608364339430809,PD,2018-Q4,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.063355073,NA,NA,3.529430249,1.7950510005956488,PD,2018-Q4,Baetidae,Ephemeroptera,Baetidae,Baetidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0.068818915,NA,NA,3.529430249,1.9498590464990373,PD,2018-Q4,Caenidae,Ephemeroptera,Caenidae,Caenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.016796641,NA,NA,3.529430249,0.475902335929688,PD,2018-Q4,Ceratopogonidae,Diptera,Ceratopogonidae,Ceratopogonidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.529430249,0,PD,2018-Q4,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.049104117,NA,NA,3.529430249,1.3912760285859953,PD,2018-Q4,Chironomidae,Diptera,Chironomidae,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.083217423,NA,NA,3.529430249,2.3578146366138886,PD,2018-Q4,Coenagrionidae,Odonata,Coenagrionidae,Coenagrionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Collembola,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Copepoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Corbiculidae,Bivalva,Corbiculidae,Corbiculidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.012772464,NA,NA,3.529430249,0.36188458473202145,PD,2018-Q4,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Culicidae,Diptera,Culicidae,Culicidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Curclionidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.021084498,NA,NA,3.529430249,0.597390981333996,PD,2018-Q4,Dolichopodidae,Diptera,Dolichopodidae,Dolichopodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Dytiscidae,Coleoptera,Dytiscidae,Dytiscidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.055055713,NA,NA,3.529430249,1.5599036987796837,PD,2018-Q4,Elmidae,Coleoptera,Elmidae,Elmidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.002176796,NA,NA,3.529430249,0.06167556365837676,PD,2018-Q4,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Haliplidae,Coleoptera,Haliplidae,Haliplidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Helophoridae,Coleoptera,Helophoridae,Helophoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hirudinea,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0.011701032,NA,NA,3.529430249,0.3315275037186321,PD,2018-Q4,Hyalellidae,Amphipoda,Hyalellidae,Hyalellidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydracarina,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydrobiidae.Cochliopidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydrochidae,Coleoptera,Hydrochidae,Hydrochidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0.021257937,NA,NA,3.529430249,0.6023050605978982,PD,2018-Q4,Hydrophilidae,Coleoptera,Hydrophilidae,Hydrophilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Hydroptilidae,Trichoptera,Hydroptilidae,Hydroptilidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Leptoceridae,Trichoptera,Leptoceridae,Leptoceridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Libellulidae,Odonata,Libellulidae,Libellulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater
0.005479253,NA,NA,3.529430249,0.15524468861659604,PD,2018-Q4,Oligochaeta,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
1.783579137,NA,NA,3.529430249,50.53447755499191,PD,2018-Q4,P. pugio,Decapoda,Palaemonidae,Palaemonidae,pugio,Invertebrate,Transient,Amphidromous,Diadromous
0,NA,NA,3.529430249,0,PD,2018-Q4,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater
5.66e-5,NA,NA,3.529430249,0.0016036582679608584,PD,2018-Q4,Physidae,Gastropoda,Physidae,Physidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Polycentropodidae,Trichoptera,Polycentropodidae,Polycentropodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater
7.4602e-4,NA,NA,3.529430249,0.021137122633642393,PD,2018-Q4,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline
0,NA,NA,3.529430249,0,PD,2018-Q4,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater
1.3250225899999999,NA,NA,3.529430249,37.542110100501944,PD,2018-Q4,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,NA,3.529430249,0,PD,2018-Q4,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. melas,Siluriformes,Ictaluridae,Ictaluridae,melas,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. mexicanus,Characiformes,Characidae,Characidae,mexicanus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. mitchilli,Clupeiformes,Engraulidae,Engraulidae,mitchilli,Fish,Transient,Amphidromous,Diadromous
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. sayanus,Percopsiformes,Aphredoderidae,Aphredoderidae,sayanus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,A. xenica,Cyprinodontiformes,Fundulidae,Fundulidae,xenica,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,B. patronus,Clupeiformes,Clupeidae,Clupeidae,patronus,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,C. lutrensis,Cypriniformes,Leuciscidae,Leuciscidae,lutrensis,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,C. venusta,Cypriniformes,Leuciscidae,Leuciscidae,venusta,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,D. cepedianum,Clupeiformes,Clupeidae,Clupeidae,cepedianum,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous
0,NA,1,0.08124409591445989,0,PD,2019-Q1,D. petenense,Clupeiformes,Clupeidae,Clupeidae,petenense,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater
0.00107882459773083,NA,1,0.08124409591445989,1.327880611616013,PD,2019-Q1,F. grandis,Cyprinodontiformes,Fundulidae,Fundulidae,grandis,Fish,Transient,Euryhaline,Euryhaline
0.00937052970633678,NA,1,0.08124409591445989,11.53379774968855,PD,2019-Q1,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater
0.00461818960655805,NA,1,0.08124409591445989,5.68433872588162,PD,2019-Q1,G. affinis,Cyprinodontiformes,Poeciliidae,Poeciliidae,affinis,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater
6.795146140175148e-4,NA,1,0.08124409591445989,0.8363864553714286,PD,2019-Q1,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater
0.00402125612345668,NA,1,0.08124409591445989,4.949597971636697,PD,2019-Q1,L. cyanellus,Centrarchiformes,Centrarchidae,Centrarchidae,cyanellus,Fish,Resident,Freshwater,Freshwater
0.04383646659151177,NA,1,0.08124409591445989,53.956495051241895,PD,2019-Q1,L. gulosus,Centrarchiformes,Centrarchidae,Centrarchidae,gulosus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater
0.01763931467484826,NA,1,0.08124409591445989,21.71150343456379,PD,2019-Q1,L. macrochirus,Centrarchiformes,Centrarchidae,Centrarchidae,macrochirus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. megalotis,Centrarchiformes,Centrarchidae,Centrarchidae,megalotis,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. oculatus,Lepisosteiformes,Lepisosteidae,Lepisosteidae,oculatus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline
0,NA,1,0.08124409591445989,0,PD,2019-Q1,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous
0,NA,1,0.08124409591445989,0,PD,2019-Q1,M. salmoides,Centrarchiformes,Centrarchidae,Centrarchidae,salmoides,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater
0,NA,1,0.08124409591445989,0,PD,2019-Q1,O. aureus,Cichliformes,Cichlidae,Cichlidae,aureus,Fish,Resident,Freshwater,Freshwater
