biomass_mu,biomass_sd,biomass_n,biomass_etot,biomass_percent,site_code,collection_period,lowest_taxon,order,family,genus,species,guild,transient,transient_type,is_diadromous,annualrain,EA_order_mu,EA_order_sd,EA_species_mu,EA_species_sd,EA_transient_mu,EA_transient_sd
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Nematoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Notonectidae,Hemiptera,Notonectidae,Notonectidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,O. aureus,Cichliformes,Cichlidae,Cichlidae,aureus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Ochteridae,Hemiptera,Ochteridae,Ochteridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Ostracoda,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,P. annularis,Centrarchiformes,Centrarchidae,Centrarchidae,annularis,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,P. latipinna,Cyprinodontiformes,Poeciliidae,Poeciliidae,latipinna,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,P. nigromaculatus,Centrarchiformes,Centrarchidae,Centrarchidae,nigromaculatus,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,P. olivaris,Siluriformes,Ictaluridae,Ictaluridae,olivaris,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,P. vigilax,Cypriniformes,Leuciscidae,Leuciscidae,vigilax,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Pelecoryhnchidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Philopotamidae,Trichoptera,Philopotamidae,Philopotamidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Phoridae,Diptera,Phoridae,Phoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Physidae,Gastropoda,Physidae,Physidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Pisidiidae,Veneroida,Pisidiidae,Pisidiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Planorbidae,Gastropoda,Planorbidae,Planorbidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Pleidae,Hemiptera,Pleidae,Pleidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Polymitarcyidae,Ephemeroptera,Polymitarcyidae,Polymitarcyidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Psychodidae,Diptera,Psychodidae,Psychodidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Psychomyiidae,Trichoptera,Psychomyiidae,Psychomyiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Ptiliidae,Coleoptera,Ptiliidae,Ptiliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,R. crocro,Perciformes,Haemulidae,Haemulidae,crocro,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Salpingidae,Coleoptera,Salpingidae,Salpingidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Sciomyzidae,Diptera,Sciomyzidae,Sciomyzidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Scirtidae,Coleoptera,Scirtidae,Scirtidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Simuliidae,Diptera,Simuliidae,Simuliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Staphylinidae,Coleoptera,Staphylinidae,Staphylinidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Stratiomyidae,Diptera,Stratiomyidae,Stratiomyidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,3.645075597207819,0,EM,2020-Q2,T. maculatus,Pleuronectiformes,Achiridae,Achiridae,maculatus,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Tabanidae,Diptera,Tabanidae,Tabanidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Tanyderidae,Diptera,Tanyderidae,Tanyderidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Thiaridae,Gastropoda,Thiaridae,Thiaridae,tuberculata,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Tipulidae,Diptera,Tipulidae,Tipulidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Trichoptera,Trichoptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Unionidae,Unionoida,Unionidae,Unionidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Veliidae,Hemiptera,Veliidae,Veliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,3.645075597207819,0,EM,2020-Q2,Viviparidae,Architaenioglossa,Viviparidae,Viviparidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. melas,Siluriformes,Ictaluridae,Ictaluridae,melas,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. mexicanus,Characiformes,Characidae,Characidae,mexicanus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. mitchilli,Clupeiformes,Engraulidae,Engraulidae,mitchilli,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. monticola,Mugiliformes,Mugilidae,Mugilidae,monticola,Fish,Transient,Amphidromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. natalis,Siluriformes,Ictaluridae,Ictaluridae,natalis,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. rostrata,Anguilliformes,Anguillidae,Anguillidae,rostrata,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. sayanus,Percopsiformes,Aphredoderidae,Aphredoderidae,sayanus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,A. xenica,Cyprinodontiformes,Fundulidae,Fundulidae,xenica,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Aeshnidae,Odonata,Aeshnidae,Aeshnidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Ameletidae,Ephemeroptera,Ameletidae,Ameletidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Ampullariidae,Architaenioglossa,Ampullariidae,Ampullariidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Anthicidae,Coleoptera,Anthicidae,Anthicidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Aphididae,Hemiptera,Aphididae,Aphididae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Asellidae,Isopoda,Asellidae,Asellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,B. patronus,Clupeiformes,Clupeidae,Clupeidae,patronus,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Belostomatidae,Hemiptera,Belostomatidae,Belostomatidae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,C. carpio,Cyprinodontiformes,Cyprinidae,Cyprinidae,carpio,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,C. lutrensis,Cypriniformes,Leuciscidae,Leuciscidae,lutrensis,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,C. variegatus,Cyprinodontiformes,Cyprinodontidae,Cyprinodontidae,variegatus,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,C. venusta,Cypriniformes,Leuciscidae,Leuciscidae,venusta,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Calopterygidae,Odonata,Calopterygidae,Calopterygidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Cambaridae,Decapoda,Cambaridae,Cambaridae,ninae,Invertebrate,Resident,Freshwater,Freshwater,95.02463768,19.233371597173324,5.999402697290247,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Carabidae,Coleoptera,Carabidae,Carabidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Chaoboridae,Diptera,Chaoboridae,Chaoboridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Chrysomelidae,Coleoptera,Chrysomelidae,Chrysomelidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Cladocera,Diplostraca,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Corduliidae,Odonata,Corduliidae,Corduliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Corixidae,Hemiptera,Corixidae,Corixidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Corxidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Corydalidae,Megaloptera,Corydalidae,Corydalidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Crambidae,Lepidoptera,Crambidae,Crambidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Curclionidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,D. cepedianum,Clupeiformes,Clupeidae,Clupeidae,cepedianum,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,D. maculatus,Gobiiformes,Eleotridae,Eleotridae,maculatus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Dipseudopsidae,Trichoptera,Dipseudopsidae,Dipseudopsidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Diptera,Diptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Dreissenidae,Veneroida,Dreissenidae,Dreissenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Dryopidae,Coleoptera,Dryopidae,Dryopidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,E. gracile,Perciformes,Pecidae,Pecidae,gracile,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Elateridae,Coleoptera,Elateridae,Elateridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Ephemerellidae,Ephemeroptera,Ephemerellidae,Ephemerellidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Ephemeroptera,Ephemeroptera,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,F. chrysotus,Cyprinodontiformes,Fundulidae,Fundulidae,chrysotus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,F. grandis,Cyprinodontiformes,Fundulidae,Fundulidae,grandis,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,F. notatus,Cyprinodontiformes,Fundulidae,Fundulidae,notatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,G. dormitor,Gobiiformes,Eleotridae,Eleotridae,dormitor,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Gerridae,Hemiptera,Gerridae,Gerridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Glossostomatidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Gomphidae,Odonata,Gomphidae,Gomphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Gyrinidae,Coleoptera,Gyrinidae,Gyrinidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,H. cyanoguttatus,Cichliformes,Cichlidae,Cichlidae,cyanoguttatus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Hebridae,Hemiptera,Hebridae,Hebridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Heptageniidae,Ephemeroptera,Heptageniidae,Heptageniidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Hydraenidae,Coleoptera,Hydraenidae,Hydraenidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Hydrobiidae,Neotaenioglossa,Hydrobiidae,Hydrobiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Hydrometridae,Hemiptera,Hydrometridae,Hydrometridae,NA,Invertebrate,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Hydropsychidae,Trichoptera,Hydropsychidae,Hydropsychidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,I. bubalus,Cypriniformes,Catostomidae,Catostomidae,bubalus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,I. punctatus,Siluriformes,Ictaluridae,Ictaluridae,punctatus,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Isonychiidae,Ephemeroptera,Isonychiidae,Isonychiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. auritus,Centrarchiformes,Centrarchidae,Centrarchidae,auritus,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. humilis,Centrarchiformes,Centrarchidae,Centrarchidae,humilis,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. marginatus,Centrarchiformes,Centrarchidae,Centrarchidae,marginatus,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. microlophus,Centrarchiformes,Centrarchidae,Centrarchidae,microlophus,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. miniatus,Centrarchiformes,Centrarchidae,Centrarchidae,miniatus,Fish,Resident,Freshwater,Freshwater,95.02463768,23.19081847334015,3.7540491011616943,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,L. parva,Cyprinodontiformes,Fundulidae,Fundulidae,parva,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Leptohyphidae,Ephemeroptera,Leptohyphidae,Leptohyphidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Leptophlebiidae,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Limoniidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Lymnaeidae,Basommatophora,Lymnaeidae,Lymnaeidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,M. beryllina,Atheriniformes,Atherinopsidae,Atherinopsidae,beryllina,Fish,Transient,Euryhaline,Euryhaline,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,M. cephalus,Mugiliformes,Mugilidae,Mugilidae,cephalus,Fish,Transient,Catadromous,Diadromous,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Macromiidae,NA,Macromiidae,Macromiidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Macroveliidae,Hemiptera,Macroveliidae,Macroveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Melyridae,Coleoptera,Melyridae,Melyridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Mesovelidae,NA,NA,NA,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Mesoveliidae,Hemiptera,Mesoveliidae,Mesoveliidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Mysidae,Mysida,Mysidae,Mysidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,N. gyrinus,Siluriformes,Ictaluridae,Ictaluridae,gyrinus,Fish,Resident,Freshwater,Freshwater,95.02463768,24.621790360228218,7.204785965541241,NA,NA,NA,NA
0,NA,1,0.8330729737850254,0,EM,2020-Q3,N. texanus,Cypriniformes,Leuciscidae,Leuciscidae,texanus,Fish,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Naucoridae,Hemiptera,Naucoridae,Naucoridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Nepidae,Hemiptera,Nepidae,Nepidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Noctuidae,Lepidoptera,Noctuidae,Noctuidae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.8330729737850254,0,EM,2020-Q3,Noteridae,Coleoptera,Noteridae,Noteridae,NA,Invertebrate,Resident,Freshwater,Freshwater,NA,NA,NA,NA,NA,NA,NA
